Bourg-des-Comptes,107.26000000000002,35033
Comblessac,106.87999999999998,35084
Pléneuf-Val-André,106.86999999999999,22186
Milizac-Guipronvel,106.62,29076
Saint-Nicolas-du-Tertre,106.37,56230
Plourhan,106.08999999999999,22232
Plougonvelin,105.66000000000003,29190
Broualan,105.52999999999996,35044
Saint-Erblon,105.33,35266
Rouans,105.29999999999998,44145
Quemper-Guézennec,105.25999999999996,22256
Trédaniel,105.15000000000003,22346
Tréflaouénan,104.21999999999998,29285
La Haie-Fouassière,103.75000000000003,44070
Gorges,103.46000000000004,44064
Le Theil-de-Bretagne,103.15,35333
Marzan,103.10999999999999,56126
Pontivy,103.08,56178
Trélévern,103.00000000000001,22363
Plumelin,102.94999999999999,56174
Ploudaniel,102.76999999999998,29179
Saint-Armel,102.74999999999996,56205
Pluguffan,102.67000000000002,29216
La Forêt-Fouesnant,102.35000000000004,29057
Pluneret,102.16,56176
La Prénessaye,102.1,22255
Mouzillon,101.67999999999998,44108
Plesder,101.57000000000002,35225
Le Drennec,101.36,29047
Quévert,101.23999999999995,22259
Quessoy,101.22000000000003,22258
Tréméoc,101.08,29296
Ploumagoar,100.89999999999996,22225
Guilligomarc'h,100.53999999999995,29071
Quintenic,100.41,22261
Québriac,100.19000000000001,35233
Touvois,99.43000000000005,44206
Moustéru,99.31000000000002,22156
Saint-Jean-Brévelay,99.23999999999997,56222
Trégarvan,99.17,29289
Plounéour-Brignogan-plages,98.65000000000003,29021
Mellac,98.48999999999998,29147
Clisson,98.35000000000001,44043
Le Croisty,98.04000000000002,56048
Sainte-Reine-de-Bretagne,98.0,44189
Saint-Jouan-des-Guérets,97.70999999999997,35284
Cruguel,97.49,56051
Andouillé-Neuville,97.48,35003
Plouguin,97.13999999999999,29196
Plouasne,96.46000000000002,22208
Cohiniac,96.37000000000005,22045
Breteil,96.06000000000002,35040
Saint-Vougay,95.52999999999999,29271
Noyal-sous-Bazouges,94.80000000000001,35205
Beuzec-Cap-Sizun,94.58999999999999,29008
Ploulec'h,94.23000000000005,22224
Soulvache,93.71999999999996,44200
Baguer-Morvan,93.58999999999999,35009
Saint-Derrien,93.38000000000004,29244
Val d'Oust,93.30000000000005,56197
Le Sel-de-Bretagne,93.26,35322
Gourlizon,93.14,29065
Gouesnach,92.82999999999998,29060
Saint-Broladre,92.8,35259
La Harmoye,92.67,22073
Moutiers,91.88,35200
Plouër-sur-Rance,91.41999999999997,22213
Saint-Molf,91.13000000000002,44183
Cuguen,91.05000000000003,35092
Romazy,90.99999999999999,35244
Peumerit,90.94999999999997,29159
Hémonstoir,90.60000000000001,22075
Le Rheu,90.36,35240
Drouges,89.97999999999999,35102
Saint-Thual,89.97999999999998,35318
Confort-Meilars,89.97999999999996,29145
La Chapelle-des-Marais,89.66999999999999,44030
Saint-Sauveur,89.65999999999998,29262
Le Pallet,89.47000000000004,44117
Tréglamus,89.07999999999998,22354
Rohan,88.36,56198
Le Faou,87.36,29053
Plounéventer,86.94000000000003,29204
Camlez,86.85999999999997,22028
Ruffigné,86.18,44148
Vitré,86.07000000000001,35360
Senven-Léhart,86.06000000000003,22335
Plouescat,86.00000000000004,29185
Les Sorinières,85.7,44198
Lohuec,85.64999999999998,22132
Plaudren,85.55000000000003,56157
Quimperlé,85.54,29233
Saint-Grégoire,85.49000000000001,35278
Le Faouët,85.29,22057
Broons,85.09,22020
Huelgoat,85.07,29081
Mesnil-Roc'h,84.64999999999998,35308
Helléan,84.32,56082
Réminiac,84.02000000000001,56191
Sens-de-Bretagne,83.89999999999999,35326
Saint-Thégonnec Loc-Eguiner,83.82000000000002,29266
Plévin,83.69000000000001,22202
Chantepie,83.51,35055
